customerid,frequency,gross_total,first_date,last_date,n_events,return_total,n_baskets_ret,net_total,return_rate_value,recency,tenure,avg_basket,test_baskets,test_net,test_active,test_return_total,test_gross,test_return_rate,pred_purchase_prob_raw,pred_purchase_prob,pred_frequency,user_avg_month,user_avg_weekday,user_avg_hour,user_avg_n_items,user_avg_n_distinct,user_avg_n_lines,user_n_pos_baskets,pred_basket_value,pred_return_rate,E_gross,E_return,pred_erpu,actual_erpu,return_risk_score,return_risk_decile,is_top_return_decile,concentration_penalty,opt_score
25771,12,1040690.47,2019-12-09 15:16:00,2020-11-22 11:22:00,186,0.0,0,1040690.47,0.0,17,349,86724.20583333333,3,172458.38,1,0.0,172458.38,0.0,0.9412535243120645,0.9512195121951219,5.953178560476314,8.333333333333334,2.3333333333333335,11.916666666666666,498.5833333333333,15.5,15.5,12,101068.96306925925,0.0055425818038562285,572331.26289917,3172.192843522995,569159.070055647,172458.38,0.0,1,0,0.0,0.06249187687168534
25726,8,1145419.02,2019-12-01 15:18:00,2020-11-25 13:30:00,187,247.8,1,1145171.22,0.0002163400429652373,14,360,143146.4025,0,0.0,0,0.0,0.0,0.0,0.8839890623750438,0.9315068493150684,4.877099905063819,8.125,4.0,13.5,787.625,23.375,23.5,8,125754.6130133422,0.0055425818038562285,571309.7419292079,3166.5309799826255,568143.2109492254,0.0,0.0002163400429652373,8,0,0.0,0.06238033873491933
28842,17,1229306.63,2019-12-03 14:11:00,2020-10-22 11:00:00,201,0.0,0,1229306.63,0.0,48,324,72312.15470588235,0,0.0,0,0.0,0.0,0.0,0.9708586785912067,0.9532374100719424,6.954704737917047,6.470588235294118,2.588235294117647,12.294117647058824,260.8235294117647,11.823529411764707,11.823529411764707,17,86156.72709451955,0.0055425818038562285,571174.706848329,3165.7825370004643,568008.9243113286,0.0,0.0,6,0,0.0,0.06236559448417737
27666,14,1059564.69,2019-12-17 18:46:00,2020-10-18 13:27:00,223,0.0,0,1059564.69,0.0,52,306,75683.19214285714,1,48009.64,1,0.0,48009.64,0.0,0.9547159638966966,0.9532374100719424,5.923157801811625,5.0,1.7142857142857142,11.857142857142858,417.2142857142857,15.928571428571429,15.928571428571429,14,101160.67169756746,0.0055425818038562285,571170.9164658887,3165.761528495721,568005.154937393,48009.64,0.0,4,0,0.0,0.062365180618767405
25855,12,966990.4099999999,2019-12-14 13:51:00,2020-11-29 12:26:00,185,0.0,0,966990.4099999999,0.0,10,351,80582.53416666666,0,0.0,0,0.0,0.0,0.0,0.9445209133895912,0.9512195121951219,6.09659704237769,7.583333333333333,2.9166666666666665,12.5,358.3333333333333,15.416666666666666,15.416666666666666,12,98402.03901297826,0.0055425818038562285,570653.3078148252,3162.8926402048173,567490.4151746203,0.0,0.0,1,0,0.0,0.06230866381078083
25181,13,1514026.47,2019-12-01 14:19:00,2020-11-15 16:22:00,243,0.0,0,1514026.47,0.0,24,351,116463.57461538461,0,0.0,0,0.0,0.0,0.0,0.9532497189863521,0.9532374100719424,6.039805090849763,6.230769230769231,2.923076923076923,14.461538461538462,304.46153846153845,18.307692307692307,18.692307692307693,13,98965.85514465244,0.0055425818038562285,569782.8635488761,3158.068131655097,566624.795417221,0.0,0.0,0,0,0.0,0.062213621482294694
29063,5,812256.56,2019-12-06 13:07:00,2020-12-05 13:03:00,178,0.0,0,812256.56,0.0,4,365,162451.312,0,0.0,0,0.0,0.0,0.0,0.8303050277651797,0.8869257950530035,4.358497622066903,6.4,3.4,14.0,910.0,33.6,35.6,5,147385.01542547625,0.0055425818038562285,569740.9436548346,3157.8357872131633,566583.1078676215,0.0,0.0,6,0,0.0,0.06220904432038387
29070,9,849066.13,2019-12-13 15:54:00,2020-12-03 16:02:00,242,0.0,0,849066.13,0.0,6,357,94340.68111111112,0,0.0,0,0.0,0.0,0.0,0.9276563621228152,0.9475982532751092,5.311910684617058,10.666666666666666,3.6666666666666665,14.0,334.3333333333333,24.77777777777778,26.88888888888889,9,113124.45695939208,0.0055425818038562285,569418.4345862843,3156.0482543182375,566262.3863319661,0.0,0.0,6,0,0.0,0.06217383010388318
26572,7,901452.65,2020-02-08 09:38:00,2020-10-21 10:49:00,205,0.0,0,901452.65,0.0,49,257,128778.95,3,387442.18,1,0.0,387442.18,0.0,0.8507480766660073,0.8869257950530035,4.196304616677592,5.428571428571429,1.1428571428571428,12.142857142857142,782.1428571428571,29.285714285714285,29.285714285714285,7,152825.08221469438,0.0055425818038562285,568786.0427860611,3152.5431710334124,565633.4996150277,387442.18,0.0,2,0,0.0,0.06210478031912386
28449,10,967363.9,2019-12-06 10:41:00,2020-10-17 10:34:00,213,0.0,0,967363.9,0.0,53,316,96736.39,0,0.0,0,0.0,0.0,0.0,0.9075872651968566,0.9475982532751092,4.82436775939744,7.4,3.9,10.6,319.6,21.2,21.3,10,124257.9105595559,0.0055425818038562285,568052.7995158682,3148.479110226241,564904.3204056419,0.0,0.0,5,0,0.0,0.06202471873394017
29278,11,1049595.39,2019-12-09 15:03:00,2020-11-15 14:36:00,258,0.0,0,1049595.39,0.0,24,342,95417.76272727271,1,77379.76,1,0.0,77379.76,0.0,0.9434545258428556,0.9512195121951219,5.534205754945577,7.090909090909091,2.0,13.909090909090908,377.72727272727275,22.09090909090909,23.454545454545453,11,107809.62690693612,0.0055425818038562285,567536.2353416866,3145.6160110338988,564390.6193306528,77379.76,0.0,6,0,0.0,0.061968315970607354
25210,2,506183.98,2020-08-20 12:20:00,2020-11-26 15:37:00,100,0.0,0,506183.98,0.0,13,99,253091.99,0,0.0,0,0.0,0.0,0.0,0.6788895985987076,0.7209302325581395,3.672004414868933,9.5,3.0,13.5,1279.0,50.0,50.0,2,214364.88217498487,0.0055425818038562285,567479.3629284068,3145.3007910309125,564334.0621373759,0.0,0.0,0,0,0.0,0.06196210616856007
29757,13,1277819.29,2019-12-02 13:51:00,2020-12-02 16:29:00,175,178.2,1,1277641.09,0.00013945633893193144,7,367,98280.08384615385,1,44093.8,1,0.0,44093.8,0.0,0.949130605883643,0.9532374100719424,6.411267117020556,8.0,2.6153846153846154,12.153846153846153,341.46153846153845,13.461538461538462,13.538461538461538,13,92670.63977561069,0.0055425818038562285,566352.8768318596,3139.057149689893,563213.8196821697,44093.8,0.00013945633893193144,8,0,0.0,0.061839107068202524
28183,17,4356518.04,2019-12-15 09:51:00,2020-12-07 11:26:00,43,181692.24000000002,2,4174825.8,0.04170583900531719,2,359,245577.98823529412,0,0.0,0,0.0,0.0,0.0,0.9236216788871824,0.9475982532751092,7.271774638620624,9.0,2.235294117647059,11.235294117647058,2773.235294117647,2.4705882352941178,2.5294117647058822,17,82130.03836697844,0.0055425818038562285,565935.1756519972,3136.742006730938,562798.4336452662,0.0,0.04170583900531719,9,1,0.0,0.06179349898702084
27281,5,1199012.38,2020-05-05 12:26:00,2020-11-14 11:32:00,164,0.0,0,1199012.38,0.0,25,193,239802.47599999997,2,921789.38,1,0.0,921789.38,0.0,0.7859294175377035,0.8369565217391305,4.036220164303219,7.0,2.0,11.8,963.6,32.8,32.8,5,167401.20593782392,0.0055425818038562285,565504.8420216184,3134.356847381613,562370.4851742368,921789.38,0.0,3,0,0.0,0.06174651159005925
28025,10,990346.4,2019-12-02 12:15:00,2020-12-08 14:43:00,190,0.0,0,990346.4,0.0,1,373,99034.64,0,0.0,0,0.0,0.0,0.0,0.9267056941839976,0.9475982532751092,5.651472523186243,7.7,1.8,14.2,520.2,19.0,19.0,10,105358.49163999333,0.0055425818038562285,564229.0160154849,3127.2854773751314,561101.7305381098,0.0,0.0,4,0,0.0,0.06160720631905042
30266,7,862544.36,2020-07-15 20:05:00,2020-11-26 12:29:00,224,178.2,1,862366.16,0.00020659806992419496,13,134,123195.16571428571,0,0.0,0,0.0,0.0,0.0,0.8871523267393078,0.9475982532751092,4.690532761175852,9.142857142857142,3.0,16.857142857142858,404.42857142857144,30.571428571428573,32.0,7,126905.62213737075,0.0055425818038562285,564062.5776077065,3126.362978884716,560936.2146288218,0.0,0.00020659806992419496,8,0,0.0,0.06158903319247174
28256,10,1073664.1,2019-12-09 13:26:00,2020-09-17 13:57:00,261,0.0,0,1073664.1,0.0,83,284,107366.41,0,0.0,0,0.0,0.0,0.0,0.9039729419405295,0.9475982532751092,4.386318923071777,5.8,1.8,11.8,350.9,25.8,26.1,10,135698.04907549804,0.0055425818038562285,564024.6189737127,3126.152590050642,560898.4663836621,0.0,0.0,5,0,0.0,0.06158488855380611
29203,16,1082182.83,2019-12-15 11:09:00,2020-12-08 14:52:00,141,2769.9,1,1079412.9300000002,0.0025595490181635943,1,360,67463.30812500001,1,8916.699999999999,1,0.0,8916.699999999999,0.0,0.9689592067786319,0.9532374100719424,7.665430580321682,5.5625,3.25,13.0,214.3125,8.8125,8.875,16,77139.33718137206,0.0055425818038562285,563655.2232251661,3124.1051838963263,560531.1180412697,8916.699999999999,0.0025595490181635943,9,1,0.0,0.06154455486048632
25100,16,702709.8,2020-01-15 11:57:00,2020-12-09 10:44:00,93,56668.8,3,646041.0,0.08064324704166642,0,329,40377.5625,0,0.0,0,0.0,0.0,0.0,0.9667513284759391,0.9532374100719424,7.798342844331772,7.25,3.3125,10.625,215.75,5.8125,5.8125,16,75681.92213119897,0.0055425818038562285,562594.5957292594,3118.226569236844,559476.3691600226,0.0,0.08064324704166642,9,1,0.0,0.06142874674868552
30196,6,779568.48,2019-12-03 17:46:00,2020-10-13 15:13:00,237,0.0,0,779568.48,0.0,57,315,129928.08,0,0.0,0,0.0,0.0,0.0,0.839375662230906,0.8869257950530035,3.9056918397647546,9.0,2.0,15.166666666666666,589.6666666666666,37.833333333333336,39.5,6,162361.57545530974,0.0055425818038562285,562430.0507672627,3117.314565324565,559312.7362019381,0.0,0.0,8,0,0.0,0.06141078036423036
25397,6,1109931.16,2020-02-23 12:31:00,2020-10-15 14:47:00,235,0.0,0,1109931.16,0.0,55,236,184988.52666666664,0,0.0,0,0.0,0.0,0.0,0.829045534447321,0.8869257950530035,3.887537698624771,6.166666666666667,3.1666666666666665,13.833333333333334,667.0,37.0,39.166666666666664,6,163095.157201437,0.0055425818038562285,562345.1646396241,3116.8440770181155,559228.320562606,0.0,0.0,0,0,0.0,0.061401511792372805
26308,15,785045.5599999999,2020-04-21 16:20:00,2020-12-07 09:21:00,141,0.0,0,785045.5599999999,0.0,2,230,52336.37066666666,0,0.0,0,0.0,0.0,0.0,0.9651255778985677,0.9532374100719424,7.330020566756273,8.0,1.8,12.133333333333333,237.6,9.4,9.4,15,80421.72106010909,0.0055425818038562285,561926.6560679927,3114.5244590242332,558812.1316089685,0.0,0.0,2,0,0.0,0.06135581555345751
29991,13,1137619.25,2019-12-16 09:37:00,2020-12-09 14:28:00,160,0.0,0,1137619.25,0.0,0,360,87509.17307692308,1,10466.64,1,0.0,10466.64,0.0,0.9502497389119937,0.9532374100719424,6.579937742665119,7.615384615384615,2.3846153846153846,12.076923076923077,244.53846153846155,12.307692307692308,12.307692307692308,13,89196.13869264403,0.0055425818038562285,559459.8397956333,3100.851928039598,556358.9878675938,10466.64,0.0,7,0,0.0,0.06108646808154681
25057,14,907296.06,2019-12-09 10:46:00,2020-12-09 11:39:00,152,0.0,0,907296.06,0.0,0,367,64806.861428571436,1,33516.15,1,0.0,33516.15,0.0,0.9593255651107021,0.9532374100719424,6.978412538269425,7.357142857142857,2.2142857142857144,12.428571428571429,234.07142857142858,10.857142857142858,10.857142857142858,14,84001.26624717421,0.0055425818038562285,558783.4703114893,3097.1030948440975,555686.3672166452,33516.15,0.0,0,0,0.0,0.06101261644830072
25899,10,953225.78,2020-09-19 12:39:00,2020-11-24 15:05:00,211,0.0,0,953225.78,0.0,15,67,95322.57800000001,0,0.0,0,0.0,0.0,0.0,0.9264333697600313,0.9475982532751092,5.421230422404495,10.2,2.3,13.6,280.7,20.7,21.1,10,108646.82851910457,0.0055425818038562285,558134.8898612265,3093.5082846421346,555041.3815765844,0.0,0.0,1,0,0.0,0.06094179905238583
26064,6,743765.19,2020-05-17 14:36:00,2020-11-11 12:40:00,191,0.0,0,743765.19,0.0,28,178,123960.86499999999,0,0.0,0,0.0,0.0,0.0,0.8428737212688922,0.8869257950530035,4.272793355555942,7.166666666666667,2.3333333333333335,13.666666666666666,540.0,31.333333333333332,31.833333333333332,6,147248.16804588537,0.0055425818038562285,558019.114859029,3092.866592221613,554926.2482668073,0.0,0.0,1,0,0.0,0.06092915777686734
27279,6,704980.04,2020-09-24 12:08:00,2020-11-26 11:24:00,134,11672.97,2,693307.0700000001,0.01655787304276019,13,63,115551.17833333334,1,1780.6499999999999,1,0.0,1780.6499999999999,0.0,0.8284110547153025,0.8869257950530035,4.480679322072853,10.333333333333334,2.5,11.0,424.1666666666667,26.666666666666668,26.666666666666668,6,140331.04598601206,0.0055425818038562285,557679.7965179826,3090.9858925588146,554588.8106254238,1780.6499999999999,0.01655787304276019,9,1,0.0,0.06089210818450093
29787,13,717835.83,2020-02-15 15:54:00,2020-12-09 15:13:00,153,317.4,1,717518.4299999999,0.00044216238133446196,0,298,55193.725384615376,1,127383.91,1,0.0,127383.91,0.0,0.9537011070098589,0.9532374100719424,6.670705544574162,7.0,2.923076923076923,12.461538461538462,313.0,11.76923076923077,11.76923076923077,13,87701.56225058687,0.0055425818038562285,557673.7189093293,3090.9522069156815,554582.7667024136,127383.91,0.00044216238133446196,8,0,0.0,0.06089144458075208
28168,5,1025614.84,2019-12-08 15:12:00,2020-12-02 15:08:00,158,0.0,0,1025614.84,0.0,7,360,205122.968,1,-15174.419999999998,1,38874.420000000006,23700.0,1.6402708860759496,0.8083960426468133,0.8869257950530035,4.288757647875276,7.6,2.0,15.0,844.0,31.6,31.6,5,146479.5565461923,0.0055425818038562285,557180.3707318379,3088.2177842841525,554092.1529475538,-15174.419999999998,0.0,4,0,0.0,0.0608375767325998
30183,11,1031973.2,2020-03-19 09:53:00,2020-12-09 15:50:00,189,0.0,0,1031973.2,0.0,0,266,93815.74545454545,1,88640.6,1,0.0,88640.6,0.0,0.9379208257268038,0.9475982532751092,5.95898930534781,6.181818181818182,3.3636363636363638,12.272727272727273,455.90909090909093,16.272727272727273,17.181818181818183,11,98641.26170992904,0.0055425818038562285,557000.3603503035,3087.220062018954,553913.1402882845,88640.6,0.0,8,0,0.0,0.06081792170529709
25906,10,665329.97,2020-02-28 13:42:00,2020-11-07 14:28:00,219,0.0,0,665329.97,0.0,32,254,66532.997,0,0.0,0,0.0,0.0,0.0,0.9255748817555012,0.9475982532751092,5.195201972414867,6.2,4.3,13.0,358.3,21.2,21.9,10,113070.72434583111,0.0055425818038562285,556643.1409659964,3085.2401443595095,553557.9008216369,0.0,0.0,1,0,0.0,0.060778917528472615
25315,6,585249.61,2019-12-04 14:19:00,2020-11-24 13:08:00,232,0.0,0,585249.61,0.0,15,356,97541.60166666667,0,0.0,0,0.0,0.0,0.0,0.8766658195044819,0.9315068493150684,4.469085495381347,11.166666666666666,2.0,12.666666666666666,529.0,34.0,38.666666666666664,6,133644.26870505596,0.0055425818038562285,556358.9187824887,3083.664819656947,553275.2539628317,0.0,0.0,0,0,0.0,0.06074788379181109
26402,5,630852.91,2019-12-03 13:17:00,2020-11-23 08:38:00,170,0.0,0,630852.91,0.0,16,356,126170.58200000001,2,242742.86,1,0.0,242742.86,0.0,0.8207709419019068,0.8869257950530035,4.2264157598363195,8.2,0.8,11.0,785.8,32.0,34.0,5,148406.68013095873,0.0055425818038562285,556304.9868352945,3083.3658974277823,553221.6209378667,242742.86,0.0,2,0,0.0,0.060741995054253
30242,9,904448.3,2020-05-12 16:03:00,2020-12-07 15:54:00,233,0.0,0,904448.3,0.0,2,209,100494.25555555556,0,0.0,0,0.0,0.0,0.0,0.9262209445800444,0.9475982532751092,5.367569292844639,8.444444444444445,2.0,12.666666666666666,378.6666666666667,23.333333333333332,25.88888888888889,9,109354.7203810833,0.0055425818038562285,556210.8362204797,3082.8440599432874,553127.9921605363,0.0,0.0,8,0,0.0,0.060731714908802616
25382,13,990040.26,2019-12-03 17:04:00,2020-11-05 10:39:00,192,247.8,1,989792.46,0.0002502928517270601,34,338,76137.88153846153,0,0.0,0,0.0,0.0,0.0,0.9469266049388435,0.9512195121951219,5.958947473217215,6.769230769230769,2.6153846153846154,11.76923076923077,333.38461538461536,14.846153846153847,14.846153846153847,13,98109.30517751371,0.0055425818038562285,556109.7475921715,3082.28376795145,553027.4638242201,0.0,0.0002502928517270601,8,0,0.0,0.06072067721346276
27973,12,819521.59,2019-12-13 13:39:00,2020-12-08 09:51:00,167,0.0,0,819521.59,0.0,1,361,68293.46583333334,0,0.0,0,0.0,0.0,0.0,0.945923917519764,0.9512195121951219,6.296895997942271,8.333333333333334,2.0,12.833333333333334,385.4166666666667,13.916666666666666,13.916666666666666,12,92795.10907999008,0.0055425818038562285,555817.6802141911,3080.6649606167557,552737.0152535744,0.0,0.0,4,0,0.0,0.06068878687336403
29362,18,5669929.16,2019-12-03 13:22:00,2020-12-09 15:35:00,180,311.16,1,5669618.0,5.487899252695425e-05,0,373,314978.77777777775,4,181536.21,1,0.0,181536.21,0.0,0.9453274060147218,0.9512195121951219,7.334959103915795,10.166666666666666,1.1666666666666667,12.944444444444445,401.55555555555554,10.055555555555555,10.055555555555555,18,79582.1624125578,0.0055425818038562285,555257.1795413304,3077.558339786309,552179.6212015441,181536.21,5.487899252695425e-05,8,0,0.0,0.060627586758490906
26032,1,2379697.53,2020-09-27 16:30:00,2020-09-27 16:30:00,45,0.0,0,2379697.53,0.0,73,1,2379697.53,0,0.0,0,0.0,0.0,0.0,0.3771655695528446,0.39166666666666666,2.731656942174452,9.0,6.0,16.0,88067.0,45.0,45.0,1,518791.1586212248,0.0055425818038562285,555054.1257446717,3076.432897507744,551977.6928471639,0.0,0.0,1,0,0.0,0.060605415659895225
28803,12,728947.0,2020-05-26 14:38:00,2020-11-29 12:42:00,181,0.0,0,728947.0,0.0,10,187,60745.583333333336,2,96708.0,1,0.0,96708.0,0.0,0.9467147185637322,0.9512195121951219,6.144109619974105,8.166666666666666,3.25,12.666666666666666,316.8333333333333,14.833333333333334,15.083333333333334,12,94954.3544863929,0.0055425818038562285,554950.9402798254,3075.8609836278647,551875.0792961975,96708.0,0.0,5,0,0.0,0.060594149014541174
25502,5,856657.53,2020-03-08 11:59:00,2020-10-26 14:42:00,164,0.0,0,856657.53,0.0,44,233,171331.506,1,88711.92,1,0.0,88711.92,0.0,0.7785887247424707,0.8369565217391305,3.8511912847858514,6.8,3.8,12.2,1258.6,32.8,32.8,5,171983.3283853828,0.0055425818038562285,554350.3646334914,3072.5322439786546,551277.8323895127,88711.92,0.0,1,0,0.0,0.06052857318149525
27797,3,471223.16,2020-07-16 14:23:00,2020-11-14 15:14:00,144,0.0,0,471223.16,0.0,25,122,157074.38666666666,1,133646.1,1,0.0,133646.1,0.0,0.73702840177502,0.7272727272727272,3.730243896761279,8.666666666666666,2.6666666666666665,13.666666666666666,836.0,47.0,48.0,3,204300.70660123945,0.0055425818038562285,554248.337384211,3071.9667496032957,551176.3706346077,133646.1,0.0,4,0,0.0,0.060517432999728345
28490,11,958157.59,2020-05-04 13:31:00,2020-11-19 08:28:00,180,534.5999999999999,1,957622.99,0.0005579457967869356,20,199,87056.63545454545,0,0.0,0,0.0,0.0,0.0,0.9286381107821171,0.9475982532751092,5.619131743044384,8.454545454545455,2.090909090909091,11.727272727272727,439.1818181818182,16.454545454545453,16.454545454545453,11,104075.43297936718,0.0055425818038562285,554168.3165948591,3071.5232278323037,551096.7933670268,0.0,0.0005579457967869356,8,0,0.0,0.06050869566588077
27677,6,1032639.86,2020-07-14 13:01:00,2020-12-08 14:43:00,154,0.0,0,1032639.86,0.0,1,148,172106.64333333334,1,3964.8,1,0.0,3964.8,0.0,0.8386157563565068,0.8869257950530035,4.596970025008421,11.0,3.1666666666666665,12.5,822.6666666666666,25.666666666666668,25.666666666666668,6,135774.47327092287,0.0055425818038562285,553575.7849142142,3068.2390725209525,550507.5458416932,3964.8,0.0,4,0,0.0,0.06044399813976299
27078,4,1317707.77,2020-11-02 15:42:00,2020-12-07 11:30:00,146,0.0,0,1317707.77,0.0,2,35,329426.9425,2,190774.07,1,793.5,191567.57,0.004142141595260617,0.7632610284362422,0.7972972972972973,4.09789568279306,11.25,2.0,13.25,1251.75,36.0,36.5,4,169248.1758389661,0.0055425818038562285,552974.6050861471,3064.906984145063,549909.698102002,190774.07,0.0,3,0,0.0,0.06037835633714155
27585,14,811218.9,2019-12-05 14:57:00,2020-12-03 10:09:00,160,1406.04,1,809812.86,0.0017332436411429761,6,364,57843.775714285715,1,4703.4,1,0.0,4703.4,0.0,0.9598806697032584,0.9532374100719424,6.873380521874598,7.928571428571429,1.8571428571428572,13.142857142857142,306.5,11.571428571428571,11.571428571428571,14,84367.12323436273,0.0055425818038562285,552770.3075694266,3063.7746484463146,549706.5329209802,4703.4,0.0017332436411429761,9,1,0.0,0.060356049438868305
29556,7,612213.71,2019-12-13 13:17:00,2020-12-05 12:44:00,167,0.0,0,612213.71,0.0,4,358,87459.10142857142,1,179838.21,1,0.0,179838.21,0.0,0.8771046156608668,0.9315068493150684,4.8608871118965675,8.571428571428571,4.571428571428571,13.0,434.0,23.428571428571427,23.857142857142858,7,122019.66712165101,0.0055425818038562285,552498.907630807,3062.270392084954,549436.6372387221,179838.21,0.0,7,0,0.0,0.06032641574131126
28102,4,804976.58,2020-06-10 13:47:00,2020-11-18 10:45:00,148,0.0,0,804976.58,0.0,21,161,201244.145,0,0.0,0,0.0,0.0,0.0,0.7643412533991837,0.7972972972972973,3.9318253736005664,8.5,2.0,12.5,834.0,37.0,37.0,4,176209.69559879813,0.0055425818038562285,552388.0997507757,3061.656230345369,549326.4435204304,0.0,0.0,4,0,0.0,0.060314316817411395
28300,10,1068794.5,2020-02-23 16:36:00,2020-12-02 11:22:00,183,0.0,0,1068794.5,0.0,7,283,106879.45,1,131773.86,1,0.0,131773.86,0.0,0.9206669466266268,0.9475982532751092,5.534566529858298,7.9,2.2,13.5,495.4,18.3,18.3,10,105325.56824100878,0.0055425818038562285,552384.7429926791,3061.637625239023,549323.1053674401,131773.86,0.0,5,0,0.0,0.06031395029870579
26101,11,1042362.61,2019-12-15 15:18:00,2020-12-07 11:41:00,207,0.0,0,1042362.61,0.0,2,358,94760.23727272727,3,174012.6,1,0.0,174012.6,0.0,0.9409265730141245,0.9512195121951219,5.9206558183135,8.181818181818182,1.4545454545454546,13.181818181818182,453.72727272727275,17.727272727272727,18.818181818181817,11,98075.78028022987,0.0055425818038562285,552347.4299248633,3061.4308145083005,549285.9991103549,174012.6,0.0,1,0,0.0,0.060309876148312805
26594,12,1737764.96,2020-01-29 14:21:00,2020-10-25 12:34:00,291,0.0,0,1737764.96,0.0,45,270,144813.74666666667,0,0.0,0,0.0,0.0,0.0,0.9436731548915956,0.9512195121951219,5.341916271493616,5.25,3.9166666666666665,12.583333333333334,529.75,21.833333333333332,24.25,12,108416.91659681838,0.0055425818038562285,550902.6718067001,3053.4231244515954,547849.2486822485,0.0,0.0,2,0,0.0,0.060152125467400716
24762,15,1270891.52,2019-12-06 10:30:00,2020-11-03 13:15:00,183,0.0,0,1270891.52,0.0,36,334,84726.10133333334,0,0.0,0,0.0,0.0,0.0,0.9583651903402318,0.9532374100719424,6.502466307875074,7.066666666666666,3.066666666666667,11.8,247.8,12.133333333333333,12.2,15,88858.42406673337,0.0055425818038562285,550779.5352380376,3052.7406299467375,547726.7946080909,0.0,0.0,0,0,0.0,0.06013868039496438
28696,17,848968.16,2019-12-04 16:12:00,2020-10-24 11:21:00,188,356.4,1,848611.76,0.00041980372974176084,46,325,49918.33882352941,0,0.0,0,0.0,0.0,0.0,0.9724114015467639,0.9532374100719424,7.084777413395569,6.0588235294117645,2.764705882352941,13.647058823529411,309.47058823529414,11.176470588235293,11.176470588235293,17,81536.82965588645,0.0055425818038562285,550656.9302628244,3052.0610818420587,547604.8691809824,0.0,0.00041980372974176084,8,0,0.0,0.06012529336631236
26720,2,508038.62,2020-06-16 14:34:00,2020-09-15 14:45:00,141,0.0,0,508038.62,0.0,85,92,254019.31,0,0.0,0,0.0,0.0,0.0,0.6048235446285231,0.5963302752293578,2.946278357095252,7.5,1.0,14.0,992.5,68.0,70.5,2,313381.2962270185,0.0055425818038562285,550596.8301696132,3051.7279721590166,547545.1021974542,0.0,0.0,2,0,0.0,0.060118731139384714
27252,14,782761.53,2019-12-08 18:35:00,2020-12-07 10:14:00,137,371.70000000000005,1,782389.8300000001,0.0004748572659159681,2,365,55884.98785714286,0,0.0,0,0.0,0.0,0.0,0.9577304576794383,0.9532374100719424,6.964181366601162,10.214285714285714,2.0,11.785714285714286,211.92857142857142,9.857142857142858,9.857142857142858,14,82691.19139377396,0.0055425818038562285,548946.9798055443,3042.5835415520423,545904.3962639922,0.0,0.0004748572659159681,8,0,0.0,0.05993858678507173
29814,16,1036152.11,2019-12-16 15:06:00,2020-11-04 17:38:00,187,0.0,0,1036152.11,0.0,35,325,64759.506875,1,104539.8,1,0.0,104539.8,0.0,0.9677269349038979,0.9532374100719424,6.918362842470481,6.6875,2.375,13.4375,264.9375,11.6875,11.6875,16,83152.99586468186,0.0055425818038562285,548380.8926619923,3039.4459572507944,545341.4467047416,104539.8,0.0,7,0,0.0,0.05987677669296827
29938,9,1092651.38,2019-12-04 14:35:00,2020-10-26 17:55:00,204,0.0,0,1092651.38,0.0,44,328,121405.70888888888,0,0.0,0,0.0,0.0,0.0,0.8903372812069928,0.9475982532751092,4.691844288238251,7.555555555555555,3.111111111111111,13.11111111111111,616.8888888888889,22.666666666666668,22.666666666666668,9,123308.37146743314,0.0055425818038562285,548226.979058654,3038.5928785135657,545188.3861801404,0.0,0.0,7,0,0.0,0.05985997112847757
25518,12,861448.65,2019-12-10 12:52:00,2020-12-07 14:30:00,209,0.0,0,861448.65,0.0,2,364,71787.3875,0,0.0,0,0.0,0.0,0.0,0.9528052859862334,0.9532374100719424,6.2690953611250935,5.666666666666667,1.8333333333333333,13.75,318.3333333333333,16.333333333333332,17.416666666666668,12,91655.72271963392,0.0055425818038562285,547728.7536776604,3035.8314235826506,544692.9222540777,0.0,0.0,1,0,0.0,0.0598055707467726
28224,4,690428.15,2019-12-17 19:54:00,2020-10-31 16:21:00,183,0.0,0,690428.15,0.0,39,319,172607.0375,0,0.0,0,0.0,0.0,0.0,0.7717572981287302,0.8369565217391305,3.7352167577633177,8.5,1.75,17.25,668.25,44.25,45.75,4,175025.09036312453,0.0055425818038562285,547165.8923109826,3032.7117184136087,544133.1805925689,0.0,0.0,5,0,0.0,0.059744112871757904
25879,17,571336.64,2020-07-07 15:00:00,2020-11-30 14:43:00,117,423.90000000000003,1,570912.74,0.0007419443640092818,9,146,33583.102352941176,5,260771.94,1,0.0,260771.94,0.0,0.9735392141636304,0.9532374100719424,8.005504827736567,9.235294117647058,1.2352941176470589,12.882352941176471,157.76470588235293,7.0,7.0,17,71626.66316933012,0.0055425818038562285,546593.573439332,3029.5395942495943,543564.0338450824,260771.94,0.0007419443640092818,9,1,0.0,0.05968162234786557
28916,11,727791.66,2020-03-18 09:12:00,2020-11-19 15:08:00,177,247.8,1,727543.86,0.0003404820549880992,20,247,66140.3509090909,1,115836.06,1,0.0,115836.06,0.0,0.9315341476562872,0.9475982532751092,5.661452644234995,6.909090909090909,3.1818181818181817,12.636363636363637,486.09090909090907,16.09090909090909,16.09090909090909,11,101573.92874277866,0.0055425818038562285,544922.0492583085,3020.275034739148,541901.7742235693,115836.06,0.0003404820549880992,8,0,0.0,0.05949911146635364
