BasketID,year_block,EventID,UserID,basket_time,basket_gross,basket_return,basket_net,n_items,n_distinct_products,n_lines,month,weekday,hour
Y1_657830,Y1,657830,30075,2020-11-22 12:26:00,8478.0,0.0,8478.0,60,1,1,11,6,12
Y1_657831,Y1,657831,26479,2020-11-22 12:26:00,122280.3,0.0,122280.3,328,8,8,11,6,12
Y1_657832,Y1,657832,28775,2020-11-22 12:27:00,30719.399999999998,0.0,30719.399999999998,120,3,3,11,6,12
Y1_657833,Y1,657833,29070,2020-11-22 12:31:00,95005.23,0.0,95005.23,246,19,22,11,6,12
Y1_657834,Y1,657834,26806,2020-11-22 12:33:00,376884.07,0.0,376884.07,1140,74,75,11,6,12
Y1_657835,Y1,657835,26991,2020-11-22 12:36:00,204695.04,0.0,204695.04,1215,93,93,11,6,12
Y1_657836,Y1,657836,29583,2020-11-22 12:38:00,71636.64,0.0,71636.64,447,32,34,11,6,12
Y1_657837,Y1,657837,26991,2020-11-22 12:39:00,15901.800000000001,0.0,15901.800000000001,12,1,1,11,6,12
Y1_657838,Y1,657838,26930,2020-11-22 12:44:00,80986.54,0.0,80986.54,519,32,32,11,6,12
Y1_657839,Y1,657839,26872,2020-11-22 12:53:00,239610.66999999998,0.0,239610.66999999998,670,56,56,11,6,12
Y1_657840,Y1,657840,30490,2020-11-22 12:55:00,91802.79999999999,0.0,91802.79999999999,455,17,17,11,6,12
Y1_657841,Y1,657841,28428,2020-11-22 12:55:00,42268.8,0.0,42268.8,176,3,3,11,6,12
Y1_657843,Y1,657843,24994,2020-11-22 12:57:00,142796.47999999998,0.0,142796.47999999998,774,26,26,11,6,12
Y1_657844,Y1,657844,27339,2020-11-22 12:59:00,156628.19,0.0,156628.19,882,68,75,11,6,12
Y1_657847,Y1,657847,27514,2020-11-22 13:04:00,47283.0,0.0,47283.0,281,10,10,11,6,13
Y1_657848,Y1,657848,24978,2020-11-22 13:09:00,197538.9,0.0,197538.9,760,34,34,11,6,13
Y1_657849,Y1,657849,28358,2020-11-22 13:09:00,67894.79999999999,0.0,67894.79999999999,232,2,2,11,6,13
Y1_657850,Y1,657850,25916,2020-11-22 13:09:00,70566.96,0.0,70566.96,395,25,25,11,6,13
Y1_657851,Y1,657851,28358,2020-11-22 13:12:00,91581.0,0.0,91581.0,980,1,1,11,6,13
Y1_657852,Y1,657852,27842,2020-11-22 13:15:00,364411.36,0.0,364411.36,1336,31,31,11,6,13
Y1_657853,Y1,657853,28353,2020-11-22 13:22:00,148805.79,0.0,148805.79,806,22,22,11,6,13
Y1_657854,Y1,657854,26234,2020-11-22 13:25:00,33259.2,0.0,33259.2,128,5,5,11,6,13
Y1_657855,Y1,657855,27915,2020-11-22 13:30:00,101663.4,0.0,101663.4,346,17,17,11,6,13
Y1_657856,Y1,657856,25188,2020-11-22 13:31:00,32495.0,0.0,32495.0,65,3,3,11,6,13
Y1_657857,Y1,657857,29110,2020-11-22 13:42:00,172387.4,0.0,172387.4,887,51,51,11,6,13
Y1_657858,Y1,657858,27170,2020-11-22 13:48:00,74969.12,0.0,74969.12,659,14,14,11,6,13
Y1_657859,Y1,657859,26994,2020-11-22 13:59:00,450666.93,0.0,450666.93,1735,101,124,11,6,13
Y1_657860,Y1,657860,26393,2020-11-22 14:08:00,159144.27,0.0,159144.27,748,54,55,11,6,14
Y1_657861,Y1,657861,30035,2020-11-22 14:17:00,61281.34,0.0,61281.34,222,9,9,11,6,14
Y1_657862,Y1,657862,26393,2020-11-22 14:21:00,38453.8,0.0,38453.8,11,1,1,11,6,14
Y1_657863,Y1,657863,28356,2020-11-22 14:27:00,76062.5,0.0,76062.5,258,15,15,11,6,14
Y1_657865,Y1,657865,29341,2020-11-22 14:33:00,37353.12,0.0,37353.12,190,7,7,11,6,14
Y1_657866,Y1,657866,29157,2020-11-22 14:36:00,269804.7,0.0,269804.7,1601,52,52,11,6,14
Y1_657867,Y1,657867,28554,2020-11-22 14:39:00,73249.2,0.0,73249.2,224,12,12,11,6,14
Y1_657868,Y1,657868,30102,2020-11-22 14:44:00,91399.55,0.0,91399.55,426,29,30,11,6,14
Y1_657869,Y1,657869,30489,2020-11-22 14:47:00,68658.40000000001,0.0,68658.40000000001,188,6,6,11,6,14
Y1_657870,Y1,657870,27935,2020-11-22 14:49:00,43727.979999999996,0.0,43727.979999999996,158,8,8,11,6,14
Y1_657888,Y1,657888,30628,2020-11-22 15:01:00,112670.35,0.0,112670.35,662,55,55,11,6,15
Y1_657894,Y1,657894,30239,2020-11-22 15:08:00,82178.34,0.0,82178.34,430,29,31,11,6,15
Y1_657895,Y1,657895,28566,2020-11-22 15:11:00,40821.99,0.0,40821.99,164,10,10,11,6,15
Y1_657896,Y1,657896,27478,2020-11-22 15:16:00,52871.4,0.0,52871.4,270,7,7,11,6,15
Y1_657897,Y1,657897,25988,2020-11-22 15:19:00,87093.12,0.0,87093.12,399,14,14,11,6,15
Y1_657899,Y1,657899,26672,2020-11-22 15:24:00,87068.51999999999,0.0,87068.51999999999,536,20,20,11,6,15
Y1_657900,Y1,657900,26823,2020-11-22 15:29:00,99631.29999999999,0.0,99631.29999999999,620,23,23,11,6,15
Y1_657901,Y1,657901,30628,2020-11-22 15:30:00,17558.8,0.0,17558.8,66,4,4,11,6,15
Y1_657902,Y1,657902,27947,2020-11-22 15:38:00,55978.32000000001,0.0,55978.32000000001,355,10,10,11,6,15
Y1_657903,Y1,657903,25294,2020-11-22 15:45:00,185233.3,0.0,185233.3,769,27,27,11,6,15
Y1_657904,Y1,657904,28718,2020-11-22 15:50:00,28623.6,0.0,28623.6,79,4,4,11,6,15
Y1_657905,Y1,657905,29524,2020-11-22 15:52:00,79327.31999999999,0.0,79327.31999999999,321,21,21,11,6,15
Y1_657906,Y1,657906,24738,2020-11-22 16:10:00,136911.0,0.0,136911.0,791,27,27,11,6,16
Y1_657907,Y1,657907,28584,2020-11-22 16:27:00,72877.2,0.0,72877.2,384,7,7,11,6,16
Y1_657908,Y1,657908,30340,2020-11-22 16:34:00,23005.0,0.0,23005.0,45,2,2,11,6,16
Y1_657909,Y1,657909,30058,2020-11-22 16:50:00,102356.8,0.0,102356.8,407,15,15,11,6,16
Y1_657910,Y1,657910,30000,2020-11-22 17:11:00,12907.199999999999,0.0,12907.199999999999,24,2,2,11,6,17
Y1_657911,Y1,657911,25891,2020-11-22 17:33:00,96201.63,0.0,96201.63,509,33,34,11,6,17
Y1_657912,Y1,657912,26627,2020-11-23 07:12:00,52872.0,0.0,52872.0,320,4,4,11,0,7
Y1_657913,Y1,657913,27271,2020-11-23 07:13:00,16390.800000000003,0.0,16390.800000000003,116,1,1,11,0,7
Y1_657914,Y1,657914,26402,2020-11-23 08:38:00,55767.6,0.0,55767.6,456,9,9,11,0,8
Y1_657916,Y1,657916,27606,2020-11-23 09:13:00,31303.2,0.0,31303.2,108,3,3,11,0,9
Y1_657917,Y1,657917,29280,2020-11-23 09:16:00,25324.8,0.0,25324.8,128,4,4,11,0,9
Y1_657918,Y1,657918,25996,2020-11-23 09:44:00,75664.4,0.0,75664.4,119,8,8,11,0,9
Y1_657920,Y1,657920,28331,2020-11-23 10:02:00,48399.6,0.0,48399.6,270,11,11,11,0,10
Y1_657921,Y1,657921,29166,2020-11-23 10:04:00,73869.4,0.0,73869.4,83,7,7,11,0,10
Y1_657922,Y1,657922,25614,2020-11-23 10:05:00,144689.62,0.0,144689.62,859,28,28,11,0,10
Y1_657923,Y1,657923,25614,2020-11-23 10:06:00,24272.5,0.0,24272.5,58,3,3,11,0,10
Y1_657924,Y1,657924,29389,2020-11-23 10:15:00,257308.0,0.0,257308.0,1188,17,17,11,0,10
Y1_657925,Y1,657925,29389,2020-11-23 10:15:00,10890.6,0.0,10890.6,140,1,1,11,0,10
Y1_657926,Y1,657926,30351,2020-11-23 10:22:00,93823.2,0.0,93823.2,322,22,22,11,0,10
Y1_657927,Y1,657927,29767,2020-11-23 10:24:00,93395.54,0.0,93395.54,390,17,17,11,0,10
Y1_657928,Y1,657928,29471,2020-11-23 10:27:00,71546.52,0.0,71546.52,477,27,29,11,0,10
Y1_657929,Y1,657929,28075,2020-11-23 10:41:00,104316.45,0.0,104316.45,457,21,21,11,0,10
Y1_657930,Y1,657930,25544,2020-11-23 10:44:00,23828.4,0.0,23828.4,128,2,2,11,0,10
Y1_657945,Y1,657945,25225,2020-11-23 10:50:00,100691.2,0.0,100691.2,327,15,15,11,0,10
Y1_657953,Y1,657953,30156,2020-11-23 11:00:00,152924.85,0.0,152924.85,945,56,59,11,0,11
Y1_657955,Y1,657955,29717,2020-11-23 11:12:00,111433.15,0.0,111433.15,454,33,38,11,0,11
Y1_657956,Y1,657956,29635,2020-11-23 11:13:00,144319.22,0.0,144319.22,734,34,38,11,0,11
Y1_657957,Y1,657957,30400,2020-11-23 11:26:00,577384.9299999999,0.0,577384.9299999999,1612,91,93,11,0,11
Y1_657960,Y1,657960,26900,2020-11-23 11:35:00,212454.45,0.0,212454.45,680,34,36,11,0,11
Y1_657961,Y1,657961,30215,2020-11-23 11:39:00,91956.0,0.0,91956.0,388,2,2,11,0,11
Y1_657962,Y1,657962,25194,2020-11-23 11:41:00,136889.34,0.0,136889.34,950,22,22,11,0,11
Y1_657963,Y1,657963,30186,2020-11-23 11:43:00,254598.59999999998,0.0,254598.59999999998,909,58,58,11,0,11
Y1_657964,Y1,657964,29803,2020-11-23 11:43:00,98732.36,0.0,98732.36,452,32,32,11,0,11
Y1_657965,Y1,657965,30400,2020-11-23 11:44:00,17937.6,0.0,17937.6,12,1,1,11,0,11
Y1_657966,Y1,657966,29582,2020-11-23 11:45:00,203057.19999999998,0.0,203057.19999999998,810,44,45,11,0,11
Y1_657967,Y1,657967,29416,2020-11-23 11:47:00,163863.0,0.0,163863.0,488,23,23,11,0,11
Y1_657968,Y1,657968,27024,2020-11-23 11:51:00,90673.98000000001,0.0,90673.98000000001,766,22,22,11,0,11
Y1_657969,Y1,657969,30320,2020-11-23 11:52:00,73839.0,0.0,73839.0,195,10,10,11,0,11
Y1_657971,Y1,657971,29915,2020-11-23 11:56:00,95921.65,0.0,95921.65,11,1,1,11,0,11
Y1_657972,Y1,657972,27580,2020-11-23 12:00:00,35475.240000000005,0.0,35475.240000000005,213,9,9,11,0,12
Y1_657973,Y1,657973,28574,2020-11-23 12:01:00,241886.25,0.0,241886.25,1023,62,62,11,0,12
Y1_657974,Y1,657974,28500,2020-11-23 12:01:00,75021.75,0.0,75021.75,203,9,9,11,0,12
Y1_657977,Y1,657977,30217,2020-11-23 12:02:00,60812.29,0.0,60812.29,386,15,15,11,0,12
Y1_657980,Y1,657980,28500,2020-11-23 12:03:00,10437.900000000001,0.0,10437.900000000001,28,2,2,11,0,12
Y1_657982,Y1,657982,27729,2020-11-23 12:04:00,283649.06,0.0,283649.06,1790,56,56,11,0,12
Y1_657987,Y1,657987,29572,2020-11-23 12:05:00,41959.05,0.0,41959.05,246,9,10,11,0,12
Y1_657995,Y1,657995,29443,2020-11-23 12:13:00,50391.6,0.0,50391.6,122,6,6,11,0,12
Y1_657999,Y1,657999,25947,2020-11-23 12:14:00,41757.6,0.0,41757.6,148,8,8,11,0,12
Y1_658011,Y1,658011,29853,2020-11-23 12:22:00,238094.3,0.0,238094.3,1014,38,38,11,0,12
Y1_658019,Y1,658019,30548,2020-11-23 12:25:00,83959.04,0.0,83959.04,161,14,14,11,0,12
Y1_658025,Y1,658025,25150,2020-11-23 12:27:00,121480.79999999999,0.0,121480.79999999999,624,22,22,11,0,12
Y1_658035,Y1,658035,26951,2020-11-23 12:32:00,88715.9,0.0,88715.9,323,21,21,11,0,12
Y1_658039,Y1,658039,27636,2020-11-23 12:33:00,113094.0,0.0,113094.0,225,8,8,11,0,12
Y1_658061,Y1,658061,27656,2020-11-23 12:42:00,81432.69,0.0,81432.69,350,22,22,11,0,12
Y1_658079,Y1,658079,27851,2020-11-23 12:48:00,102796.98,0.0,102796.98,830,36,39,11,0,12
Y1_658086,Y1,658086,25914,2020-11-23 12:54:00,120589.42,0.0,120589.42,477,38,41,11,0,12
Y1_658087,Y1,658087,30392,2020-11-23 12:57:00,256504.33,0.0,256504.33,1004,74,87,11,0,12
Y1_658089,Y1,658089,24918,2020-11-23 13:01:00,86036.26,0.0,86036.26,626,42,42,11,0,13
Y1_658091,Y1,658091,29283,2020-11-23 13:01:00,135576.2,0.0,135576.2,568,28,28,11,0,13
Y1_658093,Y1,658093,27332,2020-11-23 13:01:00,56451.0,0.0,56451.0,247,3,3,11,0,13
Y1_658096,Y1,658096,25434,2020-11-23 13:02:00,437030.2,0.0,437030.2,2236,48,48,11,0,13
Y1_658099,Y1,658099,25434,2020-11-23 13:04:00,6217.200000000001,0.0,6217.200000000001,44,1,1,11,0,13
Y1_658100,Y1,658100,25434,2020-11-23 13:04:00,4521.6,0.0,4521.6,32,1,1,11,0,13
Y1_658101,Y1,658101,28064,2020-11-23 13:07:00,163906.86,0.0,163906.86,904,55,55,11,0,13
Y1_658102,Y1,658102,30392,2020-11-23 13:11:00,3805.2000000000003,0.0,3805.2000000000003,14,1,1,11,0,13
Y1_658104,Y1,658104,28364,2020-11-23 13:14:00,142530.72,0.0,142530.72,292,8,8,11,0,13
Y1_658105,Y1,658105,29120,2020-11-23 13:15:00,92156.95,0.0,92156.95,356,25,25,11,0,13
Y1_658106,Y1,658106,26521,2020-11-23 13:21:00,41642.72,0.0,41642.72,136,6,6,11,0,13
Y1_658107,Y1,658107,30319,2020-11-23 13:24:00,53009.7,0.0,53009.7,369,25,25,11,0,13
Y1_658108,Y1,658108,26515,2020-11-23 13:26:00,203682.82,0.0,203682.82,895,64,74,11,0,13
Y1_658109,Y1,658109,25242,2020-11-23 13:29:00,32106.0,0.0,32106.0,192,4,4,11,0,13
Y1_658111,Y1,658111,29510,2020-11-23 13:35:00,170721.21999999997,0.0,170721.21999999997,467,25,25,11,0,13
Y1_658112,Y1,658112,26214,2020-11-23 13:36:00,429951.17,0.0,429951.17,1888,99,114,11,0,13
Y1_658113,Y1,658113,26597,2020-11-23 13:36:00,148154.87999999998,0.0,148154.87999999998,261,10,10,11,0,13
Y1_658114,Y1,658114,30463,2020-11-23 13:36:00,113623.0,0.0,113623.0,633,53,55,11,0,13
Y1_658115,Y1,658115,24779,2020-11-23 13:38:00,98223.23,0.0,98223.23,398,20,20,11,0,13
Y1_658116,Y1,658116,27194,2020-11-23 13:46:00,85688.73,0.0,85688.73,596,18,18,11,0,13
Y1_658117,Y1,658117,29654,2020-11-23 13:47:00,7451.1,0.0,7451.1,93,3,3,11,0,13
Y1_658118,Y1,658118,27243,2020-11-23 13:47:00,112317.0,0.0,112317.0,499,18,18,11,0,13
Y1_658120,Y1,658120,27194,2020-11-23 13:49:00,33127.2,0.0,33127.2,228,9,9,11,0,13
Y1_658121,Y1,658121,26396,2020-11-23 13:52:00,85687.44,0.0,85687.44,262,7,7,11,0,13
Y1_658123,Y1,658123,27256,2020-11-23 13:57:00,117241.28,0.0,117241.28,318,19,19,11,0,13
Y1_658124,Y1,658124,27256,2020-11-23 13:59:00,158669.57,0.0,158669.57,448,17,17,11,0,13
Y1_658125,Y1,658125,24922,2020-11-23 13:59:00,80895.06,0.0,80895.06,785,43,43,11,0,13
Y1_658126,Y1,658126,24922,2020-11-23 14:06:00,63908.5,0.0,63908.5,350,30,31,11,0,14
Y1_658127,Y1,658127,30111,2020-11-23 14:17:00,81505.42,0.0,81505.42,377,19,20,11,0,14
Y1_658128,Y1,658128,26522,2020-11-23 14:23:00,108545.05,0.0,108545.05,239,21,21,11,0,14
Y1_658129,Y1,658129,25093,2020-11-23 14:28:00,76851.12,0.0,76851.12,452,22,25,11,0,14
Y1_658130,Y1,658130,30111,2020-11-23 14:29:00,11863.2,0.0,11863.2,48,2,2,11,0,14
Y1_658132,Y1,658132,25093,2020-11-23 14:36:00,7840.799999999999,0.0,7840.799999999999,88,2,2,11,0,14
Y1_658135,Y1,658135,27100,2020-11-23 14:42:00,158070.4,0.0,158070.4,645,25,25,11,0,14
Y1_658136,Y1,658136,29787,2020-11-23 14:46:00,75991.25,0.0,75991.25,405,17,17,11,0,14
Y1_658137,Y1,658137,25796,2020-11-23 14:50:00,193674.47,0.0,193674.47,1214,66,71,11,0,14
Y1_658139,Y1,658139,28775,2020-11-23 14:53:00,5078.4,0.0,5078.4,32,1,1,11,0,14
Y1_658140,Y1,658140,27479,2020-11-23 14:59:00,31422.6,0.0,31422.6,256,8,8,11,0,14
Y1_658141,Y1,658141,28209,2020-11-23 15:02:00,31106.28,0.0,31106.28,344,3,3,11,0,15
Y1_658142,Y1,658142,25526,2020-11-23 15:05:00,92019.48,0.0,92019.48,431,19,19,11,0,15
Y1_658143,Y1,658143,25422,2020-11-23 15:07:00,158839.63999999998,0.0,158839.63999999998,812,40,43,11,0,15
Y1_658146,Y1,658146,25556,2020-11-23 15:17:00,37920.0,0.0,37920.0,160,2,2,11,0,15
Y1_658147,Y1,658147,25316,2020-11-23 15:18:00,28212.079999999998,0.0,28212.079999999998,273,7,7,11,0,15
Y1_658148,Y1,658148,25316,2020-11-23 15:18:00,10692.0,0.0,10692.0,120,3,3,11,0,15
Y1_658149,Y1,658149,26677,2020-11-23 15:24:00,118894.1,0.0,118894.1,488,20,20,11,0,15
Y1_658150,Y1,658150,28876,2020-11-23 15:33:00,36712.08,0.0,36712.08,304,8,8,11,0,15
Y1_658152,Y1,658152,24944,2020-11-23 15:49:00,45496.21,0.0,45496.21,281,8,8,11,0,15
Y1_658153,Y1,658153,30045,2020-11-23 15:55:00,139522.28,0.0,139522.28,731,26,26,11,0,15
Y1_658155,Y1,658155,27143,2020-11-23 15:59:00,5702.4,0.0,5702.4,64,2,2,11,0,15
Y1_658156,Y1,658156,25234,2020-11-23 16:08:00,24027.0,0.0,24027.0,37,3,3,11,0,16
Y1_658157,Y1,658157,28153,2020-11-23 16:08:00,426358.7,0.0,426358.7,1553,57,60,11,0,16
Y1_658158,Y1,658158,27317,2020-11-23 16:17:00,7514.4,0.0,7514.4,32,2,2,11,0,16
Y1_658159,Y1,658159,25007,2020-11-23 16:18:00,76796.93,0.0,76796.93,314,13,13,11,0,16
Y1_658160,Y1,658160,28348,2020-11-23 16:30:00,243302.72,0.0,243302.72,648,24,24,11,0,16
Y1_658161,Y1,658161,28587,2020-11-23 16:40:00,233362.6,0.0,233362.6,858,49,50,11,0,16
Y1_658162,Y1,658162,28587,2020-11-23 16:41:00,8356.15,0.0,8356.15,11,1,1,11,0,16
Y1_658163,Y1,658163,25434,2020-11-23 16:41:00,66150.4,0.0,66150.4,68,1,1,11,0,16
Y1_658164,Y1,658164,25423,2020-11-23 16:49:00,148769.63999999998,0.0,148769.63999999998,536,18,18,11,0,16
Y1_658166,Y1,658166,28782,2020-11-23 16:59:00,44115.0,0.0,44115.0,268,11,11,11,0,16
Y1_658167,Y1,658167,28346,2020-11-23 17:10:00,151103.08,0.0,151103.08,847,29,29,11,0,17
Y1_658168,Y1,658168,26547,2020-11-23 17:13:00,209674.4,0.0,209674.4,247,16,16,11,0,17
Y1_658169,Y1,658169,29921,2020-11-23 17:21:00,106558.25,0.0,106558.25,404,21,22,11,0,17
Y1_658170,Y1,658170,28310,2020-11-23 17:31:00,117811.59,0.0,117811.59,770,43,45,11,0,17
Y1_658171,Y1,658171,29943,2020-11-23 17:43:00,88449.76,0.0,88449.76,296,10,10,11,0,17
Y1_658172,Y1,658172,29029,2020-11-23 17:43:00,354784.4,0.0,354784.4,2072,13,13,11,0,17
Y1_658174,Y1,658174,26188,2020-11-23 17:48:00,106142.0,0.0,106142.0,415,18,18,11,0,17
Y1_658175,Y1,658175,26499,2020-11-23 17:51:00,306439.56,0.0,306439.56,1214,33,33,11,0,17
Y1_658176,Y1,658176,26499,2020-11-23 17:53:00,65060.99999999999,0.0,65060.99999999999,222,11,11,11,0,17
Y1_658177,Y1,658177,28005,2020-11-23 18:11:00,55050.6,0.0,55050.6,446,15,15,11,0,18
Y1_658178,Y1,658178,25813,2020-11-23 18:12:00,96432.38,0.0,96432.38,479,19,19,11,0,18
Y1_658179,Y1,658179,30020,2020-11-23 18:14:00,53137.5,0.0,53137.5,157,5,5,11,0,18
Y1_658180,Y1,658180,28296,2020-11-23 18:20:00,110449.7,0.0,110449.7,317,18,18,11,0,18
Y1_658182,Y1,658182,26501,2020-11-23 18:41:00,35020.799999999996,0.0,35020.799999999996,36,1,1,11,0,18
Y1_658184,Y1,658184,27534,2020-11-23 18:47:00,69153.48,0.0,69153.48,222,4,4,11,0,18
Y1_658186,Y1,658186,28702,2020-11-23 18:52:00,53339.880000000005,0.0,53339.880000000005,363,13,13,11,0,18
Y1_658193,Y1,658193,27406,2020-11-23 19:20:00,106385.66,0.0,106385.66,497,10,10,11,0,19
Y1_658194,Y1,658194,24722,2020-11-23 19:24:00,171148.48,0.0,171148.48,766,28,28,11,0,19
Y1_658195,Y1,658195,28661,2020-11-24 08:35:00,92553.75,0.0,92553.75,497,16,16,11,1,8
Y1_658196,Y1,658196,25655,2020-11-24 09:14:00,42936.24,0.0,42936.24,336,11,11,11,1,9
Y1_658197,Y1,658197,25253,2020-11-24 09:29:00,44454.0,0.0,44454.0,620,1,1,11,1,9
Y1_658198,Y1,658198,30089,2020-11-24 09:34:00,62635.68,0.0,62635.68,684,15,15,11,1,9
Y1_658199,Y1,658199,30239,2020-11-24 09:37:00,39308.55,0.0,39308.55,148,10,11,11,1,9
Y1_658200,Y1,658200,26636,2020-11-24 09:46:00,115033.41,0.0,115033.41,738,26,26,11,1,9
Y1_658201,Y1,658201,26636,2020-11-24 09:47:00,22789.5,0.0,22789.5,30,2,2,11,1,9
Y1_658202,Y1,658202,29849,2020-11-24 09:49:00,106338.76,0.0,106338.76,340,11,11,11,1,9
Y1_658205,Y1,658205,27206,2020-11-24 09:51:00,38082.119999999995,0.0,38082.119999999995,562,12,12,11,1,9
Y1_658209,Y1,658209,30335,2020-11-24 09:57:00,94426.68,0.0,94426.68,407,16,16,11,1,9
Y1_658214,Y1,658214,25276,2020-11-24 10:07:00,43520.4,0.0,43520.4,308,1,1,11,1,10
Y1_658215,Y1,658215,30020,2020-11-24 10:09:00,19908.0,0.0,19908.0,84,1,1,11,1,10
Y1_658216,Y1,658216,25276,2020-11-24 10:09:00,79345.8,0.0,79345.8,1020,1,1,11,1,10
Y1_658217,Y1,658217,29722,2020-11-24 10:10:00,87903.59999999999,0.0,87903.59999999999,393,11,11,11,1,10
Y1_658218,Y1,658218,26888,2020-11-24 10:20:00,82210.6,0.0,82210.6,120,5,5,11,1,10
Y1_658219,Y1,658219,29856,2020-11-24 10:21:00,363929.78,0.0,363929.78,2227,29,29,11,1,10
Y1_658220,Y1,658220,27518,2020-11-24 10:21:00,50185.04,0.0,50185.04,165,9,9,11,1,10
Y1_658221,Y1,658221,27900,2020-11-24 10:25:00,63935.15,0.0,63935.15,273,18,18,11,1,10
Y1_658222,Y1,658222,25213,2020-11-24 10:27:00,44671.799999999996,0.0,44671.799999999996,215,9,9,11,1,10
Y1_658223,Y1,658223,28470,2020-11-24 10:30:00,109975.29999999999,0.0,109975.29999999999,510,20,20,11,1,10
Y1_658224,Y1,658224,26112,2020-11-24 10:31:00,129751.59999999999,0.0,129751.59999999999,322,9,9,11,1,10
Y1_658225,Y1,658225,27703,2020-11-24 10:34:00,99562.19,0.0,99562.19,712,23,23,11,1,10
Y1_658226,Y1,658226,27703,2020-11-24 10:35:00,69557.04999999999,0.0,69557.04999999999,59,3,3,11,1,10
Y1_658228,Y1,658228,29062,2020-11-24 10:50:00,130549.59999999999,0.0,130549.59999999999,579,21,21,11,1,10
Y1_658229,Y1,658229,29062,2020-11-24 10:51:00,4521.6,0.0,4521.6,32,1,1,11,1,10
Y1_658230,Y1,658230,28183,2020-11-24 11:03:00,50814.72,0.0,50814.72,1604,1,1,11,1,11
Y1_658231,Y1,658231,29978,2020-11-24 11:06:00,86554.59999999999,0.0,86554.59999999999,237,9,9,11,1,11
Y1_658232,Y1,658232,26095,2020-11-24 11:07:00,35969.28,0.0,35969.28,116,1,1,11,1,11
Y1_658233,Y1,658233,27445,2020-11-24 11:08:00,50585.6,0.0,50585.6,52,1,1,11,1,11
Y1_658235,Y1,658235,25315,2020-11-24 11:13:00,41374.9,0.0,41374.9,143,12,12,11,1,11
Y1_658236,Y1,658236,25315,2020-11-24 11:15:00,1075.8,0.0,1075.8,11,1,1,11,1,11
Y1_658239,Y1,658239,27206,2020-11-24 11:18:00,1486.8000000000002,0.0,1486.8000000000002,12,1,1,11,1,11
Y1_658242,Y1,658242,28199,2020-11-24 11:21:00,144067.22999999998,0.0,144067.22999999998,452,39,39,11,1,11
Y1_658244,Y1,658244,29127,2020-11-24 11:25:00,240795.75,0.0,240795.75,803,59,66,11,1,11
Y1_658249,Y1,658249,26039,2020-11-24 11:42:00,336144.83999999997,0.0,336144.83999999997,1628,15,15,11,1,11
Y1_658250,Y1,658250,28329,2020-11-24 11:47:00,134433.18,0.0,134433.18,696,35,43,11,1,11
Y1_658253,Y1,658253,28361,2020-11-24 11:51:00,92561.87,0.0,92561.87,342,21,26,11,1,11
Y1_658255,Y1,658255,26695,2020-11-24 12:01:00,91900.8,0.0,91900.8,421,18,18,11,1,12
Y1_658256,Y1,658256,29364,2020-11-24 12:04:00,294941.44,0.0,294941.44,1765,106,130,11,1,12
Y1_658257,Y1,658257,27018,2020-11-24 12:06:00,189906.02,0.0,189906.02,1098,40,40,11,1,12
Y1_658258,Y1,658258,25284,2020-11-24 12:13:00,44648.399999999994,0.0,44648.399999999994,116,1,1,11,1,12
Y1_658260,Y1,658260,24701,2020-11-24 12:24:00,115855.45,0.0,115855.45,596,25,27,11,1,12
Y1_658261,Y1,658261,30538,2020-11-24 12:25:00,84925.48000000001,0.0,84925.48000000001,236,7,7,11,1,12
Y1_658263,Y1,658263,27012,2020-11-24 12:32:00,113028.39,0.0,113028.39,568,20,25,11,1,12
Y1_658264,Y1,658264,26897,2020-11-24 12:36:00,110359.58,0.0,110359.58,497,40,42,11,1,12
Y1_658265,Y1,658265,27037,2020-11-24 12:40:00,35112.0,0.0,35112.0,219,6,6,11,1,12
Y1_658266,Y1,658266,26390,2020-11-24 12:40:00,144490.59999999998,0.0,144490.59999999998,248,2,2,11,1,12
Y1_658267,Y1,658267,29276,2020-11-24 12:42:00,67906.95,0.0,67906.95,331,14,14,11,1,12
Y1_658268,Y1,658268,26803,2020-11-24 12:43:00,92828.64,0.0,92828.64,898,46,49,11,1,12
Y1_658269,Y1,658269,29414,2020-11-24 12:44:00,131289.7,0.0,131289.7,518,22,22,11,1,12
Y1_658270,Y1,658270,29139,2020-11-24 12:45:00,78481.92,0.0,78481.92,354,28,28,11,1,12
Y1_658272,Y1,658272,29184,2020-11-24 12:49:00,76429.68,0.0,76429.68,298,6,6,11,1,12
Y1_658274,Y1,658274,30461,2020-11-24 12:52:00,80333.85,0.0,80333.85,312,25,26,11,1,12
Y1_658276,Y1,658276,27333,2020-11-24 12:53:00,106041.84,0.0,106041.84,723,38,42,11,1,12
Y1_658277,Y1,658277,29414,2020-11-24 12:53:00,60608.0,0.0,60608.0,198,9,9,11,1,12
Y1_658278,Y1,658278,25315,2020-11-24 12:54:00,250981.27,0.0,250981.27,1422,85,88,11,1,12
Y1_658286,Y1,658286,29660,2020-11-24 13:01:00,169061.1,0.0,169061.1,492,22,23,11,1,13
Y1_658288,Y1,658288,27624,2020-11-24 13:03:00,89196.54,0.0,89196.54,437,18,18,11,1,13
Y1_658291,Y1,658291,25315,2020-11-24 13:08:00,7425.000000000001,0.0,7425.000000000001,35,3,3,11,1,13
Y1_658292,Y1,658292,28329,2020-11-24 13:08:00,73381.74,0.0,73381.74,303,12,12,11,1,13
